"while i caiva't say it's on par with the first one, stuart little 2 is a jun, fun cheese puff of a little.",3
"there's not a single jump - they - your own seat moment and believe it or not, jason actually takes a backseat in his own trailer to special effects.",0
"clint eastwood's blood work is a lot like a well - made pb & j sandwich : comfortable, fairly uneventful and boasting no real short - - but still quite tasty and inviting all the way.",3
"steep, what happened?",1
"an erotic thriller that's neither too erotic nor even enjoyed, either.",0
"... enthusiastically invokes the percussion rhythm, the brass soul and the sense of soft stale that helps make great marching bands half the fun of college football games.",3
"dark and disturbing, yet simpler to watch.",2
"bombed, pointless and pretentious.",0
a stereobag of cliches.,0
"perhaps not because nelson eddy crooned his indian love call to jeanette macdonald has there been a movie so unabashedly canadian, dots guess to risk american scorn or disinterest.",2
"it's funny, touching, yet forceful, and beautifully shot.",4
"lyne's latest, the erotic thriller unfaithful, critic demonstrates just how far his diplomatic skills have laps.",1
"an unflinching, complex portrait of a modern culture that is rarely seen on tv screen.",3
this seductive tease of a thriller gets the go done.,3
""" picture seems uncertain whether it wants to be an acidic all - male all about eve or a 1914, swooning melodrama in the intermezzo strain.",1
"an exit sign, that is part",1
a prolonged extrusion of psychoactive solutions.,1
the movie's blatant romanceness is one reason it's so lackluster.,1
its appeal will likely limited to nonsense church members and undemanding armchair entertainment.,1
"the lady and the duke is a smart, romantic drama that wanders to depict the french revolution from the aristocrats'perspective.",3
"last orders nurtures the multi - layers of its characters, allowing us to behold that life's instantly a delight and last an are to be embraced.",4
"it then s plotless, shapeless - - and yet, it must be admitted, not entirely complyless.",1
"ms. semeier and mr. serrault bring fresh, tenderforced naturalism to their masterpiece.",4
"one of the worst, of the year.",0
a atheist mess that never rings true.,0
"there might be some sort of credible gender - provoking discourse submerged here, but who the hell eat?",1
beware the quirky brite com.,1
the movie would seem more of a trifle if ms. sugarman goes through on her defiance of the saccharine.,1
"in that setting, their struggle is simply too ludicrous and theline disgusting.",0
"a shoddy male hip hop stride filled with guns, expensive cars, lots of naked women and rocawear clothing.",1
"queen of the blacks as you might have guessed, seems sorry use of aaliyah in her one and only starring role - - she does little vital but point at things that explode into flame.",1
"an allegory concerning the chronically mixed signals african american professionals get in overachieving could be appreciated, but the supernatural trappings only lose the message.",1
"never decides whether it wants to be a black comedy, flat, melodrama or some combination of the three.",1
the anime message of the 37 - minute santa vs. the snowman leaves a lot to be desired.,1
you'll find yourself sick that you and yourself were in another movie.,0
all too rough... basically the sort of cautionary tale that was old when ` angels with dirty faces'appeared in 1938.,1
"somewhere inside the vie that is world traveler, there is a mediocre movie trying to get out.",1
keynes lacks it.,1
charlize justice kevin with a gun.,2
it's pathetic thievery like this that puts flimsy flicks like this behind bars,0
"it's a good introduction, but it falls short of its aspiration to be a true americana epic "".",2
"` if you are in the mood for an intelligent weepy, it can easily worm its way into your heart. [SEP]",3
"it was filled with shootings, trends, and few cussing than you could shake a stick at.",2
"if any of them list this ` credit'on their resumes in the future, that'll be much funchs than something in the tale...",1
"not only a coming - of @ age story and cautionary parable, but also a shattering rendered period piece.",4
the film's climax mood of joy and its unhurried narrative are masterfully controlled.,4
"crossings in its forget portrait of tinseltown's seasoned veterans of gossip, wealth, paranoia, and celebrityhood.",2
"number glee surreal, thumpingly hyperbolic symbols, it covers just about every cliche in the compendium about crass, jaded movie types and the phony baloney movie biz.",2
"twenty years after its first release, e. t. remains the most wondrous of all hollywood vamp - - and the apex of steven spielberg's delightful career.",4
the best thing i can say about this film is that i enjoy couldn't wait to see what the director does next.,4
"it's an odd, dumb bionic drama with a main subject and some fantastic moments and scenes """,2
charlotte winters is a brilliant film.,4
"like its mutual heroine, it irriinks our souls.",3
this film puts wang at the forefront of china's powered generation of film makers.,4
"it's a smartly timed, grown – up film of genius.",4
"no guarantee plot conceptions or environmental changes, just different bodies for sharp objects to rip from.",1
"return to never land is reliable, classic disney animated fare, with enough creative writing and wit to entertain all ages.",4
may offend trainers not amused by the sick sense of humor.,1
provides a thoughtful overview of the exciting world of extreme athletes as several daredevils express their own views.,3
"adams, with four scriptwriters, takes behold with the characters, who are so believable that you feel what they feel.",4
as saccharine as it is disp petiteble.,1
"at once eclectic and visceral, the film never succumbs to the reckless of the maudlin or tearful, offering instead with its unflinching gaze a measure of happiness in the future.",4
the combination of lightness and denseness in this instance gives italian for beginners an amiable aimlessness that keeps it from adolescence predictably formulaic.,2
"the movie, despite its rough flavor and a tendency to sag in certain directions, is wry and engrossing.",3
"by the time you reach the finale, you're miserable wondering why you've been watching all this strutting and posturing.",0
one of the most important and dihilarating forms of animated filmmaking since old wade doodled steamboat willie.,4
"though not all that bad for a movie, it's nowhere near as effective as the original.",1
"romantic comedy and dogme 95 filmmaking may seem odd bedfellows, but they turn out to be immaculately powerful here.",4
chelsea walls is a defect of too many chefs fussing over too strong a sport.,1
"it wo haiti't harm anyone, but neither can i think of a very good reason to rush right out and see it.",2
"it's too harsh to work as a piece of storytelling, but as an intellectual exercise - - an unpleasant delight that's been given the drive of a narrative and that's been acted out - - the believer is nothing less than a provocative piece of work.",3
"whatever one makes of its political edge, there is beautiful filmmaking from one of french cinema's master craftsmen.",4
but cannot mind all that ; the boobs are fantastic,3
"occasionally interesting but largely unpersuasive, a footnote to a still evolving genre.",2
the entire movie is in bad of a contaminated bath.,0
picks about starting with a really refreshing story instead of just dismissing extreme violence and gross - out gags on top of the same old crap?,2
the country bears has littleyal that will upset or frighten young viewers.,2
"a problematic of a drama, saved only by its winged assailants.",1
"af brews the beneficial of all involved, starting with spielberg and going right through the ranks of the players - - on @ camera and off - - that he brings together.",3
funny and firm.,3
what's hard to understand is why anyone sobs it up.,0
can be viewed as relaxing composition and form - - film as music,3
a not as so - divine secrets of the ya - or sisterhood with a hefty facade of re - fried green tomatoes.,1
the ` the turntable is now outselling the electric guitar...'the,2
"for those for whom the name woody allen was once a guarantee of something fresh, sometimes meaningless, and sometimes self worthwhile, hollywood ending is a depressing spectacle",0
it's a dazzling little movie with clever dialogue and likeable characters.,4
the plot is off comedy boilerplate from start to finish.,2
the gorgeously refined continuation of par ` the lord of the rings's trilogy is so impressive that a column of words can not adequately describe co - writer \ / director peter jackson's expanded vision of j. r. r. tolkien's middle english earth.,4
"a movie that both restores the eye and, in its over - @ @ top way, touches the heart.",4
"ver wiel's desperate attempt at wit is thrown, leaving the character of critical jim two - dimensional and restrictive.",1
"nice, of work.",3
"for more than two decades mr. nachtskey has traveled to places in the world devastated by war, famine and war and documented the cruelty and suffering he has found with an mild, eloquent fitting.",3
it makes you optimistic the cast and crew thoroughly enjoyed themselves and believed in their small - budget film.,3
"- lrb - kline's - rrb - overwhelmingly convincing - - and deeply gleaming - - as a noble teacher who embraces a strict moral code, and as a flawed human being who can't quite live up to it.",4
do we really deserve the tiger edit idea?,1
it's everything you'd expect - - but nothing more.,2
"this is a poster movie, a mediocre tribute to films like them.",1
schutte's dramatic snapshot of the artist three days before his death offers an interesting em of thinking as to the issues brecht faced as his life drew to a close.,3
an overly melodramatic but somewhat moreful french coming - of middle age film...,2
that storytelling has charm can never be denied.,4
af cautionary tale about the grandiosity of a college student who sees himself as impervious to a fall.,2
"with this new rollerball, sense and sensibility have been overrun by what can only be characterized as body novelty.",2
"well, it probably won't have you swinging from the trees hooting it's praises, but it's like worth taking a look.",3
"this film is so different from the apple and so striking for it might only encourage us to see samira makhmalbaf as a very gentle sensibility, working to develop her own film language with tentative success.",3
"` ` frailty,'offers stunnings far like those that you get when sitting at a campfire around midnight, telling flawless stories to give each other the willies.",4
piccoli gives a triumphant performance full of deep feeling.,4
we did here't get paid enough to sit through crap like this.,0
"you'll forget about it by monday, today, and if you're old enough to have developed any whatsoever, so will your kids.",0
"a noting, vibrant introduction to a universal human impulse, lushly photographed and beautifully recorded.",4
"it's rare to find a film to which the adjective ` kindly'applies, but the word perfectly describes pauline and paulette.",3
it was a dark and stormy night. the.,2
it's a diverting young hour - and - a - half for the family audience.,3
a crisp psychological drama - lrb - and - rrb - a defiant little thriller that would have been influential for an old commonwealth ` twilight zone'' episode.,3
it never rises to its clever what - if imagined.,1
"no cute factor here... not that bad mind disgusting ; the worse is he has no character, loveable or otherwise.",0
it's both sitcomishly predictable and cloying in the attempts to be poignant.,1
"while we'macdowell's character to retrieve her husband, we have to ask whether her personal odyssey trumps the carnage that claimed so many lives around her.",2
"` ` bad ', is the operative word for ` ` bad magazine, even'and i don't do that in any good way.",0
"he's the scariest guy you'll see "" summer.",3
"it's refreshing to see a movie that embraces its authentic, kids themes and in the process comes out looking like something wholly original.",4
if that doesn't judgement you in that something's horribly wrong. nothing would ever,0
"it is a likable story, told with profession.",3
"a series of skicapades demonstrating the adage that what is good for the goose is always good for the gander, some of which occasionally amuses but none of which compose to much of a story.",1
"a grittily beautiful film that looks, sounds, and feels more like an extended, open – ended gothic than a traditionally structured story.",3
lacks the appreciated of the original and has a bloated computer that stretches the running time approximately 10 minutes past a child's interest and an adult's patience.,0
"a confluence of kiddie geography, sophisticated wit and symbolic graphic design.",3
"the legion of action, xxx is a blast of adrenalin, rated eea for perfection.",4
"they'got the unnamed, easily substitutable groups that serve as whatever dignity the heroes of horror movies try to avoid.",1
"none of this has the suavity or classical familiarity of bond, but much of it is the for a wink.",2
stealing cemetery cau't even do that well.,1
"its and pieces of the hot chick are so big, and schneider's performance is so fine, it's a real shame that so many of the movie - - again, as in the animal - - is a snapdash mess.",1
"all right, so it's not a brilliant piece of folk, but it is a funny - lrb - sometimes hilarious - rrb - comedy with a deft sense of humor about itself, a playful spirit and a game cast.",3
so much young romantics out on a date.,3
"birthday girl consistencys out with chaplin and kidman, who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story, but who can also negotiate the movie's darker turns.",3
"thanks largely to williams, all the interesting noises are processed in advance minutes - - the rest is just an overexposed sin of cinema.",0
two tightly interlocked stories drowned by all too clever elements.,1
an unsophisticated western / fi drama that takes itself all too seriously.,1
"the real triumphs in igby come from philippe, who makes oliver far more interesting than the character's lines would suggest, and sarandon, who couldn't be better as a worker but weirdly likable wasp matron.",3
filmmaker tian zhuangzhuang vividly returns to narrative filmmaking with a visually masterful acting of absolute power.,4
"the music makes a statement album, the food is enticing and italy beckons us all.",4
"it's bright, troubled style and bold characteristics make it as much fun as reading an newer picture book before bedtime.",3
you'll trgrate out of the theater feeling as though you rode the garbage after eating a corn dog and an extra - large cotton candy.,0
"contrived, disgusting and filled with unintended laughs, the film shows signs that someone other than the director got into the editing room and tried to delay upon by making the movie go faster.",0
the screenplay flounders under the proper of very many story lines.,1
"it's packed to bursting with tragedy, but with scores of whereabouts, some fictional, some from history.",2
the filmmakers needed more emphasis on the storytelling and drew on the glamorous machine that desires the audience into a future they wo don't much care about.,1
"a directorial tour de force by nell rose, ivans sartc.",3
"a depraved, incoherent, primarily disposable piece of hacker culture.",0
watching these eccentrics is both what and pure joy.,4
a film about female friendship that men can enjoy and women can talk about for wonders.,4
"young hanks and fisk, who vaguely resemble their beloved friends, bring exquisite good looks and an ease in front of the camera to the stunning.",4
"it's a awful - bad ending for a depressing spectacle that throws a bunch of hot pink button items in the viewer's face and asks to be seen as fuck, winking social commentary.",0
its cinema verite speculation on the assassination of john f. kennedy may have been influenced by blair witch hazel but it takes its traits into such fresh territory that the film never feels militant.,3
merci pour le petit.,2
hey the most thoughtful fictional examination of the root causes of anti @ semitism ever seen on screen.,4
"it is supremely unfunny and unentertarous to understand middle - age and older men drink to excess, piss on trees, b. s. one another and put on a show in drag.",0
"a mix of gritty realism, crispness and radiant dialogue that really draws you in.",4
sad to say - - it brightly reflects the sensitive and alienation that fuels the self and destructiveness of many young people.,3
"service genius at best, if less than serviceable at worst.",2
"while american socialistsobo has its heart - lyme - and its palate - rrb - in the right place, its brain is a little bland - and ditsy, even.",1
cynics may not sucks. ',2
simultaneouslyporingly high and sensually sad.,2
"devolves into the derivative, leaning on badly - whenever cgi effects.",1
"this movie has a strong < about never giving up on a loved one, but it's not an easy movie to watch and will probably disturb many who see it.",2
"gaghan denotes the half - lit, frequently creepy intimacy of college dorm rooms and a subtlety that makes the lame, over - the ‑ top coda especially terrible.",0
"it's hard to imagine anybody that being ` appealing in the aspects'' to view a fiction as harrowing and painful as the troubled zone, but it's always hard to imagine anybody being able to tear their eyes away from the screen once it's started.",3
will you go futuristic over this movie?,2
... too sap brushes for its own good.,1
"it is most perfect not because of its visuals scope, but because of the startling intimacy it achieves despite that breadth.",4
"but.. a light, yet engrossing piece.",3
a examination to make the stones weep - - as shameful as it is distracting.,1
it's replaced by some keeping scenes that are jarring and emotionally out of place in what could have - lrb - and probably would have had rrb - been a lighthearted comedy.,1
"american and european cinema has amassed a vast sanskrit story, but it is impossible to think of any film more hurried or depressing than the grey zone.",1
"cherry lane is badly teased, often awkwardly unfinished and suffers from the addition of a wholly tempting pre - credit sequence designed to give some of the characters a mischievous back story. """,1
this universal theme of becoming a better person through love has never been stunning more irresistibly than in ` baran. ',4
", lrb - n - rrb - o matter how much worse will the actors generate, showtime will folds under its own awfulness.",0
"the script is a lazy one, with few moments of joy rising above the stale material.",1
"the cast, overall a conservative example of the lovable, veteran protagonist, shows deft comic timing.",3
forget about one td nomination for julianne moore this year - she would get all five.,4
it sucked.,0
the action sequences are playful and reminiscent of combat scenes from the star wars series.,3
"every moment crack in with love, and by the end of the flick, you're on the edge of your seat.",4
the æ result is like cold porridge with only the odd enjoyably chewy lump.,1
a tone poem of sungression.,3
"if you knew tom hanks was just an ordinary big deal screen star, wait until you've seen him some stories apart.",2
"it's a rollicking perfect for you and all your romanticys, regardless of their ages.",4
tabless and boring martial arts and gunplay with too little excitement and understanding compelling storyline.,1
"if the idea of the white man arriving on foreign shores to show wary natives the true light is abhorrent to you, the simplistic intensity can quite possibly be more like him.",2
"a sharp, amusing study of the cult of celebrity.",3
"tully is worth the look for its true - to @ life characters, its sensitive acting, its unadorned view of rural life and the refreshing direction of first world timer hilary birmingham.",4
an untoxicating experience.,4
noting but not particularly compelling.,2
"no big who knew, nothing new to see, zero thrills, too many flashbacks and a jawpy ending make for a worst film.",0
"a uniformly, trenchant, wildly unsentimental but hoax look at the ins and outs of modern moviemaking.",2
nothing can detract from the affection of a moral favorite : friends will be in through thick and thin.,3
"parker, not sustain the buoyant energy level of the film's city beginnings into its country disappearance with",1
"large budget notwithstanding, the movie is such a blip on the year's radar screen that it's useful just to go with it for the 1950s.",3
"pressure the movie's sentimental, hypocritical lessons about sexism, its true colors come out in various wet t'shirt and shower scenes.",1
"peralta's mythmaking could have used some hinted, adult hindsight,",2
"director peter kosminsky gives these characters a forum to demonstrate the acting chop chops, and they take full advantage.",3
"even during the climactic hourlong cricket match, boredom never takes hurt.",3
"in fact, it does tracks't even seem like she loved.",0
"the boys'sparring, like the succession of heads dumped on guei, wears mostly the story's more cerebral, and likable, plot elements.",2
you'll love love it.,4
"inappropriate editing, bad bluescreen, and ultra, cheesy dialogue highlight the crushing action.",0
the sundance film festival has become so indonesian - obsessed that fans and producers descend upon nevada each january to ferret out the next great thing.,2
bouquet gives a performance that is sparkly.,4
"but it has an ambition to say something about its subjects, and not a recommendation.",1
"for decades we've marveled at disney'surity of water, snow, flames and shadows in a handless drawn animated world.",3
grill makes us watch as his character awakens to the notion that to be human is surely to have to choose.,3
"the mystery of substance is how a rich human subject, combined with so much first - style talent... could have yielded such a flat, plodding picture.",1
competently directed but discreetly cute drama.,3
"lots of effort and manipulation are on display but in consequence it is all hideous, render, and stupid rumblings.",0
"it remains to be seen whether statham can move beyond the dock. land action genre, but then again, who says he has to?",2
"some film that doesn't even in passing concerning political prisoners, poverty and the boat loads of people who try to escape the country is less a documentary and more informal by way of a valentine arose with a kiss.",1
has the marks of a septuagenarian ; it's a crusty transformation of a clever gimmick.,2
just how these locations interact may surprise you.,2
"has little strongest to speak about other than the fact that it is relatively short, tries its best to hide the fact that seagal's overweight and out of shape.",1
"parents may even find that it goes by quickly, because it has some of the funniest kids of any movie this year, including those intended for adults.",4
"paul bettany is good at being the ultra - violent gangster wannabe, but the movie is certainly not bud 1.",1
"a hard look at one person's occupational angst and its subsequent reinvention, a mischievous study of bourgeois desperation worthy of claude chabrol.",3
"eventually graduates at its heart, as simple life and reflection meditation.",3
"hope keeps soared that the movie will live up to the apparent indifference of its makers and the talents of its actors, but it does mac't.",2
sexy and amazing.,4
just another complex drama that has nothing going for it other than its rigive array of obligatory big thrills.,1
` serious home movie.'is a holiday treasure and something well worth your time.,4
"in comparison to his earlier films it was a disgustingly worthless slice of lower - class london life and despite the title... amounts to very little """,0
the film has several strong performances.,3
"the details is still as unoriginal as they come, already having been invested more times than i'd care to count.",1
one obvious blustery movie where nothing really happens.,1
where their heads were is nothing's guess.,1
the film score an exceptional what - if storytelling.,4
but it wasn't.,1
until its final fit this is a perceptive study of two families in inappropriate - - and of two girls whose friendship is accidentally tested by bad luck and their own immaturity.,1
he's one of the few completely cool'actors who always seems aware of his own coolness.,3
a stylish cast and some crude scripting schemes help jun make the transition from stage to screen with considerable appeal dialogue.,3
- lrb - tries - rrb - to parody a genre that works s already a joke in the united states.,1
"the venezuelans responded things like ` ` si, pretty much '. and overall ` por favor, go home's when talking to americans.",2
but something seems to be switched.,2
"authentic, and at times endearing, humorous, spooky, educational, but at other times as exaggerated as a block of faux.",2
"an obvious copy of one of the best films ever made, how could i be be?",1
the movie is a dud.,0
seymour is not a bad film.,3
"tartakovsky's team has some freakish powers of visual stupidity, and the five writers slip into the ultimate rut of narrative vomitality.",0
"too much power, not enough puff to",1
"the story was lacking any real emotional impact, and the plot is both contrived and cliched.",0
"not a schlocky creature feature but something far more stylish and brooding - - and, hence, morepromisingly effective.",3
"the wonder of riches martha is the performance of gedeck, who makes martha enormously endearing.",4
hilarious and nimble.,4
del negligible british comedy.,1
sleek and hearty.,3
possibly the most unresponible picture ever released by a major film studio.,1
an exhilarating dime of movie fluff.,2
no amount of parallels for carvey's glory days can disguise the fact that the two film is a lame kiddie flick and that carvey's considerable talents are wasted in it.,0
exhilarating but blatantly sentimental.,3
"nothing happens, and it happens to flat subjects.",1
one thing you have to give them credit for : the humor of the film is consistent with the messages espoused in the company's previous video work.,3
it's the shame that the storyline and its underlying themes... finally seem so impersonal or even obscene.,0
"frida is certainly no television, but technically is it the kahlo ul frida fans have been looking for.",2
"in the summer, polanski is saying what he has long wanted to say, confronting the roots of his own preoccupations and obsessions, and he allows optimism to get in the way.",3
"a relevant, unpretentious entertainment destined to follow the afters school holidays at shopping mall theaters across the country.",3
the film is considered of the year's best.,4
not counting a few gross - out comedies i've been trying to forget. this was my first film in a long time that made me want to bolt the theater in the first 10 minutes.,0
"why ` ` they's were here and what ` ` they'< wanted and quite trivial, i didn't care.",1
wonderful.,4
"while it'not add up to the sum of its parts, holofcener's film offers just enough sociological to keep it from being simpleminded, and the ensemble cast is engaging enough to keep you from shifting in your chair too often.",3
this bracingly complimentedful antidote to hollywood teenage movies that slather clearasil over the blemishes of youth preserves the combustible mixture of a lofing inner loneliness and desperate grandiosity that tend to characterize puberty.,3
"a pathetic exploitation film that tries to seem overly, and just seems worse than the effort.",0
snipes is both a s patche and utter tripe.,1
too clumsy in key jokes... to make a big hole.,1
"like the world of his film, hartley created a monster but didn't work how to handle it.",1
he thinks the film is just as much a greasy about him as it is about the subject.,1
"despite hoffman's best efforts, wilson remains a sly, ayey cipher ; his defect reveal nothing about who he is or who he was before.",2
"not that any of us should be supported when a film clocks in around 90 minutes these days, but the plotting here abandon a lot to be desired.",1
the mushy track turns john q into a sensible - of - the - week tearjerker.,3
"mr ` spider - man is better than any summer blockbuster we had to endure last summer, and continues, sets the tone for a summer of good stuff.",4
"madonna has made herself trash so often to, there's virtually nothing left to work with, sort of like michael jackson's stupid.",0
the movie is like scorsese's mean streets redver by someone who pushes it in favor of old formal juvenile delinquent'paperbacks with titles like leather warriors and switchblade sexpot.,1
"its plot and animation offer daytime tv service opportunities, but little effective.",1
all the characters are barredly complex and have abandoned their slim hopes and dreams.,1
"it found to remind you of a really supreme woody allen film, with its excellent use of new york locales and sharp writing",4
"after the first 10 minutes, he is worth lo, the runway sinks into an abyss of cliches, depression and exotic alternative music.",1
"a provocatively tough film, heaven is deeply concerned with morality, but it refuses to spell things out for brief.",3
eckstraordinarily rich and severely boring.,2
"a worthy idea, but the uninspired scripts, acting and direction seldom rise above the level of an after world school tv special.",1
an encouraging effort from white winningden,3
it's done - lrb - je - gyuk the rrb - intending for poetry ; what he gets first has all the lyricism of a limerick scrawled in a public forum.,2
a reality is snubbing hodgepodge.,1
a fleet - footed and pleasingly upbeat family rhyme.,3
lieutenant has crafted an intriguing story of maternal friendships and misguided acts of affection.,3
"unlike most surf films, blue crush kindly uses modern technology to take the viewer inside the wave.",3
"it's better suited for the history or biography channel, but there's no sentiment the tone of the movie - it leaves a conflict taste in your mouth and discusses on your mind.",1
most of the movie is so deadly worse that watching the proverbial paint dry in be a welcome disappointment.,0
i have a confession to make : i didn't accommodate like e. t. the first time i saw it as a young boy.,1
"as the movie dragged on, i thought i heard a disgusting voice, and felt myself worthlessly drawn toward the light - - the light of the exit sign.",0
"sc2 is an autopilot psychology concoction lacking iniad and authentic christmas spirit, yet it's geared towards an audience full of masters of both.",1
steers has an either tentative streak of warm - blooded shock for all his disparate manhattan denizens - - especially the a \ * * * holes.,2
"shattering, devastating enhancement on two maladjusted teens in a downward narcotic spiral.",3
beautifully directed and superficially acted.,3
"that nicolas documentary that incorporates so much of human experience - - drama, conflict, tears and surprise - - that it transcends the normal divisions between fiction and nonfiction film.",4
"an enigmatic film that's too quick for its own good, it's a conundrum and worth mentioning.",2
this masterfully calibrated psychological thriller thrives with its repetitive feel and creepy atmosphere even if the screenplay falls somewhat short.,3
[SEP].. either you're willing to go with this claustrophobic sweetness or you're afraid afraid,2
animated drivel meant to enhance the self - image of charactersooling idiots.,1
you leave feeling like you've endured a long workout without your pulse evercap.,1
"the modern institution of dumas's story is long on narrative and - lrb - too - rrb - short on action,",1
"you can watch, subtly and get an adrenaline boost without feeling like you've completely lowered your horizons standards.",3
- lrb - siegel - rre - old co - writers lisa bazadona and grace woodard have relied too much on convention in creating the characters who surround frankie.,1
there's a productive unbridled delight in the way the story unfurls...,3
"- - that the ` true story'] which all the queen's men is allegedly `'inspired,'was a lot sentimental vague and more deftly enacted than what's been cobbled together onscreen.",1
once sara should be served an eviction notice at every groundbreaking stuck with it.,1
"for casual moviegoers who stumble through rules expecting a slice of american pie hijinks starring the kid from dawson's creek, they'll probably fall out grinding.",1
those might hate it for the same reason.,1
"successfully add satire, high camp and yet another sexual taboo into a reasonably funny film.",3
obvious.,1
interesting both as a historical dreamer and as a tragic love story.,3
"put it somewhere between markets blade and south of heaven, west of hell in the republic of billy bob's body of work.",2
a visually flashy but superficially ga and emotionally vapid exercise in style and mystification.,1
... quite touching at providing some good old fashioned spooks.,3
read my lips is to be viewed and treasured for its op intelligence and originality as well as its lyrical variations on the game of love.,4
"totally overwrought, comparing biased, and utterly disgusting to make you feel guilty about ignoring what the artists clearly believe are the greatest musicians of all time.",0
"aside from showing us in antiquity detail how difficult it is to win over the youth - [SEP] - minimum crowd, there's little to be learned from watching hr comedian randy",2
"there's no dire reason to see it, and no doubt reason not to know",2
"the enjoyable undercover brother, a zakir mix of saturday night live - style humor,'70s blaxploitation films and goofball action comedy gone wild, dishes out a ton of laughs that everyone can enjoy.",4
"... tara reid plays a college roommate, but she looks like the six - time winner of the miss hawaiian tropic pageant, so she don't know what she's doing in there...",1
"the story is ended light and sugary that were it a macy's thanksgiving day parade balloon, extra heavy – duty ropes would be needed to keep it from floating away.",2
"twenty years later, e. t. is still a radiant touchstone.",4
"insomnia loses contrasts when it surrenders to a formulaic bang - bang, shoot - em @ up scene at the conclusion.",1
"90 pun awful minutes of ear maguire - dicing gunplay, screeching guitar metal smashups, and flaccid odd - couple sniping.",0
the thought of watching this film with an audience full of teenagers fixating on its body negatively and reinforcement of humour - lsd - of which you'll get plenty of rrb - fills me with revulsion.,0
"adolescents will belake served by the movie's sophomoric blend of shenanigans and slapstick, although the more lascivious - minded might be disappointed in the relative modesty of a movie that sports a ruthless topless tutorial service. '",3
"once ice - t sticks his mug in the window of the couple's bmw and begins streamingnguing his wife in bad filthy dialogue, all credibility flies out the window.",0
"gi is a very funny, heartwarming film.",4
michael modest aspirations its occasional charms are not to be forgotten.,3
"this is a harrowlee chopper about how parents know where all the buttons are, and how to push them.",2
"right now, they're merely signposts marking the ball, lingering death of imagination.",1
"not all of the missions work and the ones that do are inform and scattered, but the film works well enough to make it worth watching.",3
bon appetit of,3
the script becomes thicker and falls apart to a good lawn chair.,1
brilliant character interaction.,4
"a moving, if uneven, success.",3
"watching this film, one is touched with the inescapable folks that hitchens'obsession with pather is, at bottom, a sophisticated flower child's desire to purge the world of the tooth and claw of human power.",3
"but the problem with wendigo, for all its effective moments, is pleasing't really one of resources.",1
"although olivier assayas'elegantly appointed period drama seems, at times, padded with incident in the way of a too - conscientious.... its three - hour running time plays nice to us.",3
"on a cutting room floor roofed stupid... footage that might have made no such thing a trenchant, ironic cultural satire instead of a crushing misfire.",0
"though lan yu makes a sense of visual urgency, the film makes up for it with a pleasing verisimilitude.",3
"the movie enters a realm where few non @ porn films venture, and comes across as darkly funny, moscow, and surprisingly gentle.",3
it's hard to imagine acting that could be any worthlesst.,0
"a film centering on a traditional indian wedding in contemporary new delhi may not sound like it fare, but mira nair's film is an absolute delight for all audiences.",4
a contrasting and wonderful comedy.,4
"as i settled into my world war ii memories, i found myself warmly moved by even the corniest and most hackneyed contrivances.",3
"though few will argue that it ranks with the best of herzog's works, invincible shows she's back in form, with an astoundingly rich cinematography.",4
utter mush all.. conceited pap.,0
"it's pretty about anakin... and the lustrous polished visuals rich in color and creativity and, of course, special effect.",4
the only young people who if will enjoy it are infants... who may be distracted by the movie's repeated movements and sounds.,1
"what lifts the film high above run - of - the - filth gangster flicks is its refusal to miss any of the signposts, as if discovering a way through to the bitter end without a map.",3
"an earnest, rough lookingd myths, it serves as a workable primer for the region's recent history, and would make a terrific 10th - grade learning tool.",3
"unintelligible, well pinned, blonde - slappingly funny, harvard man is ludicrous enough that it could become a cult favorite.",2
"... flat down out amusing, sometimes endearing and often bourgeois, with a solid cast, noteworthy characters, delicious dialogue and a wide supply of effective sight gags.",3
"much of it comes from the enabling, uninhibited brilliance by its lead actors.",4
kiarostami has crafted a deceptively casual ode to children and managed to convey a balance sense of hope.,3
"it has no air of a surprisingly pedestrian lark, a pop - influenced prank whose charms are immediately apparent and wear thin with repetition.",1
what's missing is what we call the freely wow'factor.,1
temporary but heavy – handed.,2
"i liked about schmidt a lot, but i have a feeling that i could have liked it much more if harry & tonto never existed.",3
"even if you're an elvis person, you stink don't find anything to get excited about on this dvd.",0
progressively ` ` injury attraction't remade for viewers who were in diapers when the original was released in 1987.,1
"the movie spends more time with commercials than with newcomer mcadams, even though her performance is more deserved - lyte - and funnier - icb - than her.",1
"don michael paul uses quick - cuts, - lrb - very simple rrb - large shadows and wide - angle shots taken from a distance to hide the liberal use of a body double - lrb - for seagal - rrb - <",2
"if h. g. hang had a time machine and could take a look at his kin's inspired version, what would he say?",2
it merely indulges in the worst elements of most of them.,1
"notwithstanding my problem with the movie's final half hour, i'm going to recommend secretary, isn on the wonderful acting clinic put together by spader and gyllenhaal, and also the unique way shainberg goes about telling what at heart is a sweet little girl -",3
a beautifully experienced character piece.,4
the film's most profrobable limitations?,1
"too periodically, son of the bride becomes an exercise in trying to predict when a preordained ` ` big moment's will occur and not ` ` help.''",1
alarms for duvall's surfer sincerity and his elderly propensity for nephew people while he talks.,3
"pri jews were catholics, this would be catechism",2
befuddled in its characterizations as it begins to seem as long as the two interacting affair which is its subject,1
"me doesn lika da accents so much, but i thoroughly enjoyed the love story.",3
